month,total_sales,total_profit,order_count,avg_unit_price,avg_discount,total_quantity,month_num,quarter,year,time_idx,lag_1,lag_2,roll_mean_3,roll_std_3,cat_Clothing & Accessories,cat_Furniture,cat_Office Supplies,cat_Technology,reg_Asia Pacific,reg_Europe,reg_Middle East & Africa,reg_North America,reg_South America
2024-02-01,0.0,0.0,0.0,55.09,0.0,0.0,2,1,2024,14,102.81,114.88,101.90999999999998,13.44261507296855,False,False,True,False,False,False,False,False,True
2024-03-01,0.0,0.0,0.0,55.09,0.0,0.0,3,1,2024,15,0.0,102.81,72.56333333333332,63.130810491655616,False,False,True,False,False,False,False,False,True
2024-04-01,0.0,0.0,0.0,55.09,0.0,0.0,4,2,2024,16,0.0,0.0,34.26999999999999,59.35738117538544,False,False,True,False,False,False,False,False,True
2024-05-01,111.89,7.629999999999999,3.0,12.03,10.0,10.0,5,2,2024,17,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True
2024-06-01,0.0,0.0,0.0,55.09,0.0,0.0,6,2,2024,18,111.89,0.0,37.29666666666666,64.59972161962723,False,False,True,False,False,False,False,False,True
2024-07-01,0.0,0.0,0.0,55.09,0.0,0.0,7,3,2024,19,0.0,111.89,37.29666666666666,64.59972161962723,False,False,True,False,False,False,False,False,True
2024-08-01,65.28,3.17,1.0,9.6,15.0,8.0,8,3,2024,20,0.0,0.0,37.29666666666666,64.59972161962723,False,False,True,False,False,False,False,False,True
2024-09-01,115.77,11.61,3.0,13.526666666666666,13.333333333333334,10.0,9,3,2024,21,65.28,0.0,21.75999999999999,37.68942557269877,False,False,True,False,False,False,False,False,True
2024-10-01,96.31,22.56,1.0,11.89,10.0,9.0,10,4,2024,22,115.77,65.28,60.34999999999999,58.04224237570426,False,False,True,False,False,False,False,False,True
2024-11-01,96.15,17.62,1.0,17.17,20.0,7.0,11,4,2024,23,96.31,115.77,92.45333333333332,25.464984455784254,False,False,True,False,False,False,False,False,True
2024-12-01,91.37,26.14,1.0,13.74,5.0,7.0,12,4,2024,24,96.15,96.31,102.74333333333333,11.281707908527578,False,False,True,False,False,False,False,False,True
2025-01-01,31.64,-10.17,2.0,9.11,15.0,4.0,1,1,2025,25,91.37,96.15,94.61,2.807062521569523,False,False,True,False,False,False,False,False,True
2025-02-01,0.0,0.0,0.0,55.09,0.0,0.0,2,1,2025,26,31.64,91.37,73.05333333333333,35.94454386041549,False,False,True,False,False,False,False,False,True
2025-03-01,0.0,0.0,0.0,55.09,0.0,0.0,3,1,2025,27,0.0,31.64,41.00333333333332,46.399065004947374,False,False,True,False,False,False,False,False,True
2025-04-01,32.52,-7.03,2.0,11.095,12.5,3.0,4,2,2025,28,0.0,0.0,10.546666666666658,18.267362517159714,False,False,True,False,False,False,False,False,True
2025-05-01,164.72,26.6,4.0,10.555,11.25,13.0,5,2,2025,29,32.52,0.0,10.839999999999991,18.77543075404663,False,False,True,False,False,False,False,False,True
2025-06-01,0.0,0.0,0.0,55.09,0.0,0.0,6,2,2025,30,164.72,32.52,65.74666666666666,87.24206630595893,False,False,True,False,False,False,False,False,True
2025-07-01,60.28,-8.58,2.0,6.404999999999999,10.0,11.0,7,3,2025,31,0.0,164.72,65.74666666666666,87.24206630595893,False,False,True,False,False,False,False,False,True
2025-08-01,8.78,-7.12,1.0,8.78,0.0,1.0,8,3,2025,32,60.28,0.0,74.99999999999999,83.34073673780428,False,False,True,False,False,False,False,False,True
2025-09-01,132.92,39.67,2.0,17.285,12.5,8.0,9,3,2025,33,8.78,60.28,23.019999999999992,32.56536196635929,False,False,True,False,False,False,False,False,True
2025-10-01,23.380000000000003,-11.74,2.0,14.035,15.0,2.0,10,4,2025,34,132.92,8.78,67.32666666666665,62.36927555562381,False,False,True,False,False,False,False,False,True
2025-11-01,177.76,32.56,3.0,10.07,6.666666666666667,18.0,11,4,2025,35,23.380000000000003,132.92,55.02666666666665,67.85144459282597,False,False,True,False,False,False,False,False,True
2025-12-01,22.39,-0.55,1.0,12.44,10.0,2.0,12,4,2025,36,177.76,23.380000000000003,111.35333333333331,79.41748506049115,False,False,True,False,False,False,False,False,True
2023-03-01,1405.11,558.34,4.0,154.45749999999998,3.75,9.0,3,1,2023,3,857.26,99.69,478.475,535.6828842234928,False,False,False,True,True,False,False,False,False
2023-04-01,529.7,143.14,4.0,39.785,10.0,16.0,4,2,2023,4,1405.11,857.26,787.3533333333334,655.511670859744,False,False,False,True,True,False,False,False,False
2023-05-01,1440.3200000000002,534.4,4.0,74.175,10.0,22.0,5,2,2023,5,529.7,1405.11,930.6899999999999,442.3003964501954,False,False,False,True,True,False,False,False,False
2023-06-01,1059.09,336.84,4.0,44.855,10.0,27.0,6,2,2023,6,1440.3200000000002,529.7,1125.0433333333333,515.8829319073596,False,False,False,True,True,False,False,False,False
2023-07-01,1830.88,631.46,6.0,86.815,9.166666666666666,20.0,7,3,2023,7,1059.09,1440.3200000000002,1009.7033333333334,457.31441944611095,False,False,False,True,True,False,False,False,False
2023-08-01,1064.69,350.56,5.0,62.71999999999999,8.0,16.0,8,3,2023,8,1830.88,1059.09,1443.43,385.9043989124771,False,False,False,True,True,False,False,False,False
2023-09-01,713.83,246.27,5.0,98.896,5.0,10.0,9,3,2023,9,1064.69,1830.88,1318.22,443.98541271082354,False,False,False,True,True,False,False,False,False
2023-10-01,1233.96,459.73,5.0,71.02000000000001,7.0,21.0,10,4,2023,10,713.83,1064.69,1203.1333333333334,571.2487138132861,False,False,False,True,True,False,False,False,False
2023-11-01,762.9100000000001,286.77,4.0,41.08,5.0,16.0,11,4,2023,11,1233.96,713.83,1004.16,265.2955237089392,False,False,False,True,True,False,False,False,False
2023-12-01,2172.02,756.1,9.0,69.88333333333334,10.0,33.0,12,4,2023,12,762.9100000000001,1233.96,903.5666666666666,287.17943455848933,False,False,False,True,True,False,False,False,False
2024-01-01,398.66,141.24,2.0,44.825,10.0,9.0,1,1,2024,13,2172.02,762.9100000000001,1389.63,717.3371659826363,False,False,False,True,True,False,False,False,False
2024-02-01,28.43,1.48,1.0,28.43,0.0,1.0,2,1,2024,14,398.66,2172.02,1111.1966666666667,936.5784131792349,False,False,False,True,True,False,False,False,False
2024-03-01,1688.69,652.51,4.0,82.13499999999999,2.5,22.0,3,1,2024,15,28.43,398.66,866.3700000000002,1145.7787766842255,False,False,False,True,True,False,False,False,False
2024-04-01,2085.73,637.89,7.0,86.89999999999999,12.857142857142858,37.0,4,2,2024,16,1688.69,28.43,705.2599999999999,871.56094847119,False,False,False,True,True,False,False,False,False
2024-05-01,735.62,237.16,5.0,59.278,7.0,13.0,5,2,2024,17,2085.73,1688.69,1267.6166666666668,1091.3743109187303,False,False,False,True,True,False,False,False,False
2024-06-01,224.13,66.32,1.0,65.92,15.0,4.0,6,2,2024,18,735.62,2085.73,1503.346666666667,693.8756130844588,False,False,False,True,True,False,False,False,False
2024-07-01,839.78,283.97,3.0,112.41,11.666666666666666,8.0,7,3,2024,19,224.13,735.62,1015.1600000000002,961.7669149539299,False,False,False,True,True,False,False,False,False
2024-08-01,844.07,301.64,4.0,90.22,2.5,10.0,8,3,2024,20,839.78,224.13,599.8433333333335,329.51890390891555,False,False,False,True,True,False,False,False,False
2024-09-01,86.26,27.3,1.0,43.13,0.0,2.0,9,3,2024,21,844.07,839.78,635.9933333333335,356.69055921531367,False,False,False,True,True,False,False,False,False
2024-10-01,1128.5,381.93,5.0,55.062,13.0,20.0,10,4,2024,22,86.26,844.07,590.0366666666669,436.28866411280177,False,False,False,True,True,False,False,False,False
2024-11-01,902.0,372.78,2.0,82.4,7.5,8.0,11,4,2024,23,1128.5,86.26,686.276666666667,538.7393678146542,False,False,False,True,True,False,False,False,False
2024-12-01,382.03,67.92999999999999,4.0,49.025000000000006,16.25,10.0,12,4,2024,24,902.0,1128.5,705.5866666666667,548.1785316238983,False,False,False,True,True,False,False,False,False
2025-01-01,462.51,167.95,2.0,65.87,7.5,7.0,1,1,2025,25,382.03,902.0,804.1766666666668,382.7289101091441,False,False,False,True,True,False,False,False,False
2025-02-01,2408.08,812.94,6.0,138.835,8.333333333333334,20.0,2,1,2025,26,462.51,382.03,582.1800000000002,279.8801205873684,False,False,False,True,True,False,False,False,False
2025-03-01,0.0,0.0,0.0,55.09,0.0,0.0,3,1,2025,27,2408.08,462.51,1084.2066666666667,1147.2138900978027,False,False,False,True,True,False,False,False,False
2025-04-01,778.61,221.27,5.0,46.596,10.0,22.0,4,2,2025,28,0.0,2408.08,956.8633333333333,1277.8893673684483,False,False,False,True,True,False,False,False,False
2025-05-01,450.29,133.24,3.0,36.266666666666666,10.0,15.0,5,2,2025,29,778.61,0.0,1062.2300000000002,1228.8378859312566,False,False,False,True,True,False,False,False,False
2025-06-01,3383.84,1303.37,6.0,79.53666666666666,7.5,37.0,6,2,2025,30,450.29,778.61,409.6333333333335,390.89398362386254,False,False,False,True,True,False,False,False,False
2025-07-01,373.68,99.78,4.0,49.855,8.75,9.0,7,3,2025,31,3383.84,450.29,1537.5800000000002,1607.3131295114842,False,False,False,True,True,False,False,False,False
2025-08-01,256.09,86.02,1.0,56.91,10.0,5.0,8,3,2025,32,373.68,3383.84,1402.6033333333335,1716.228807599189,False,False,False,True,True,False,False,False,False
2025-09-01,434.87,122.09,3.0,56.89333333333334,10.0,9.0,9,3,2025,33,256.09,373.68,1337.8700000000001,1772.8372126904378,False,False,False,True,True,False,False,False,False
2025-10-01,2408.64,865.28,8.0,87.0775,7.5,41.0,10,4,2025,34,434.87,256.09,354.8800000000001,90.86061908219125,False,False,False,True,True,False,False,False,False
2025-11-01,1027.74,318.22,4.0,63.9575,10.0,28.0,11,4,2025,35,2408.64,434.87,1033.2,1194.515369218831,False,False,False,True,True,False,False,False,False
2025-12-01,493.17,141.27,4.0,96.1175,11.25,6.0,12,4,2025,36,1027.74,2408.64,1290.4166666666667,1012.7641762193872,False,False,False,True,True,False,False,False,False
2023-03-01,906.33,321.19,3.0,73.56666666666666,8.333333333333334,11.0,3,1,2023,3,1266.36,462.4,864.3799999999999,568.4855678027368,False,False,False,True,False,True,False,False,False
2023-04-01,1560.5700000000002,596.54,4.0,81.91,6.25,17.0,4,2,2023,4,906.33,1266.36,878.3633333333333,402.70897833712786,False,False,False,True,False,True,False,False,False
2023-05-01,0.0,0.0,0.0,55.09,0.0,0.0,5,2,2023,5,1560.5700000000002,906.33,1244.42,327.67135532420315,False,False,False,True,False,True,False,False,False
2023-06-01,1122.89,344.85,5.0,82.00399999999999,13.0,16.0,6,2,2023,6,0.0,1560.5700000000002,822.3000000000002,783.6711439755837,False,False,False,True,False,True,False,False,False
2023-07-01,1258.67,509.38,3.0,93.51333333333332,3.333333333333333,13.0,7,3,2023,7,1122.89,0.0,894.486666666667,804.9662994395067,False,False,False,True,False,True,False,False,False
2023-08-01,2937.79,1054.93,6.0,84.59333333333333,7.5,36.0,8,3,2023,8,1258.67,1122.89,793.8533333333335,690.8410730648066,False,False,False,True,False,True,False,False,False
2023-09-01,525.67,132.32,4.0,45.602500000000006,11.25,20.0,9,3,2023,9,2937.79,1258.67,1773.1166666666668,1010.9189048253743,False,False,False,True,False,True,False,False,False
2023-10-01,767.6700000000001,243.14,4.0,54.4075,8.75,18.0,10,4,2023,10,525.67,2937.79,1574.0433333333333,1236.598551727008,False,False,False,True,False,True,False,False,False
2023-11-01,1204.18,446.25,4.0,77.62249999999999,5.0,15.0,11,4,2023,11,767.6700000000001,525.67,1410.3766666666668,1328.301403346896,False,False,False,True,False,True,False,False,False
2023-12-01,697.57,229.96,4.0,53.185,7.5,15.0,12,4,2023,12,1204.18,767.6700000000001,832.5066666666667,343.8703244441618,False,False,False,True,False,True,False,False,False
2024-01-01,213.82,70.11,2.0,34.35,2.5,6.0,1,1,2024,13,697.57,1204.18,889.8066666666667,274.50218037992545,False,False,False,True,False,True,False,False,False
2024-02-01,836.07,270.29,5.0,91.616,11.0,12.0,2,1,2024,14,213.82,697.57,705.1899999999999,495.22397023972866,False,False,False,True,False,True,False,False,False
2024-03-01,517.3399999999999,195.32,3.0,55.31999999999999,1.6666666666666667,8.0,3,1,2024,15,836.07,213.82,582.4866666666667,326.69847846804066,False,False,False,True,False,True,False,False,False
2024-04-01,753.79,249.67,5.0,84.172,8.0,14.0,4,2,2024,16,517.3399999999999,836.07,522.41,311.1559806592177,False,False,False,True,False,True,False,False,False
2024-05-01,4041.54,1470.0,9.0,84.35333333333334,5.555555555555555,44.0,5,2,2024,17,753.79,517.3399999999999,702.4,165.46269156519728,False,False,False,True,False,True,False,False,False
2024-06-01,0.0,0.0,0.0,55.09,0.0,0.0,6,2,2024,18,4041.54,753.79,1770.89,1969.9912988386525,False,False,False,True,False,True,False,False,False
2024-07-01,559.47,196.13,5.0,47.474,6.0,10.0,7,3,2024,19,0.0,4041.54,1598.4433333333334,2149.0906991174975,False,False,False,True,False,True,False,False,False
2024-08-01,825.88,289.72,4.0,84.2925,7.5,11.0,8,3,2024,20,559.47,0.0,1533.67,2189.8197695015906,False,False,False,True,False,True,False,False,False
2024-09-01,1268.5,393.98,6.0,74.00333333333333,14.166666666666666,25.0,9,3,2024,21,825.88,559.47,461.7833333333333,421.51685284616246,False,False,False,True,False,True,False,False,False
2024-10-01,1898.18,703.29,8.0,67.6775,6.25,29.0,10,4,2024,22,1268.5,825.88,884.6166666666667,358.145755570736,False,False,False,True,False,True,False,False,False
2024-11-01,1090.07,344.65,6.0,70.16166666666668,11.666666666666666,20.0,11,4,2024,23,1898.18,1268.5,1330.8533333333335,538.8624835088572,False,False,False,True,False,True,False,False,False
2024-12-01,429.35,132.07,1.0,63.14,15.0,8.0,12,4,2024,24,1090.07,1898.18,1418.9166666666667,424.53424270997664,False,False,False,True,False,True,False,False,False
2025-01-01,197.61,64.49,1.0,73.19,10.0,3.0,1,1,2025,25,429.35,1090.07,1139.2,735.6464571382098,False,False,False,True,False,True,False,False,False
2025-02-01,241.89,69.80000000000001,3.0,88.63999999999999,11.666666666666666,3.0,2,1,2025,26,197.61,429.35,572.3433333333334,463.09451835811376,False,False,False,True,False,True,False,False,False
2025-03-01,333.78,93.06,4.0,62.3425,10.0,6.0,3,1,2025,27,241.89,197.61,289.6166666666667,123.02127024760165,False,False,False,True,False,True,False,False,False
2025-04-01,1162.31,454.29,5.0,132.32,2.0,9.0,4,2,2025,28,333.78,241.89,257.76,69.45833211357804,False,False,False,True,False,True,False,False,False
2025-05-01,414.58,124.32,4.0,57.695,8.75,8.0,5,2,2025,29,1162.31,333.78,579.3266666666667,506.96461240734885,False,False,False,True,False,True,False,False,False
2025-06-01,446.55,149.53,4.0,72.9125,8.75,6.0,6,2,2025,30,414.58,1162.31,636.89,456.8170227782674,False,False,False,True,False,True,False,False,False
2025-07-01,40.3,6.82,1.0,44.78,10.0,1.0,7,3,2025,31,446.55,414.58,674.48,422.77547457249705,False,False,False,True,False,True,False,False,False
2025-08-01,4162.360000000001,1398.69,6.0,110.07166666666666,13.333333333333334,38.0,8,3,2025,32,40.3,446.55,300.47666666666663,225.88590844347362,False,False,False,True,False,True,False,False,False
2025-09-01,976.39,347.96,6.0,100.68333333333334,8.333333333333334,9.0,9,3,2025,33,4162.360000000001,40.3,1549.736666666667,2271.697664090302,False,False,False,True,False,True,False,False,False
2025-10-01,1248.1,424.19,5.0,81.33200000000001,7.0,24.0,10,4,2025,34,976.39,4162.360000000001,1726.3500000000004,2160.943002973471,False,False,False,True,False,True,False,False,False
2025-11-01,2041.27,610.61,5.0,105.018,14.0,22.0,11,4,2025,35,1248.1,976.39,2128.9500000000003,1766.217356980732,False,False,False,True,False,True,False,False,False
2025-12-01,477.83,119.64,5.0,80.34,11.0,10.0,12,4,2025,36,2041.27,1248.1,1421.92,553.3103992335587,False,False,False,True,False,True,False,False,False
2023-03-01,1197.35,468.49,2.0,162.115,5.0,8.0,3,1,2023,3,48.95,61.04,54.995000000000005,8.54892098454536,False,False,False,True,False,False,True,False,False
2023-04-01,609.39,252.8,1.0,67.71,0.0,9.0,4,2,2023,4,1197.35,48.95,435.78,659.5666688819258,False,False,False,True,False,False,True,False,False
2023-05-01,0.0,0.0,0.0,55.09,0.0,0.0,5,2,2023,5,609.39,1197.35,618.5633333333334,574.254954295854,False,False,False,True,False,False,True,False,False
2023-06-01,162.19,30.38,2.0,23.815,5.0,7.0,6,2,2023,6,0.0,609.39,602.2466666666666,598.7069617378215,False,False,False,True,False,False,True,False,False
2023-07-01,68.34,9.14,1.0,42.71,20.0,2.0,7,3,2023,7,162.19,0.0,257.1933333333333,315.6077756224225,False,False,False,True,False,False,True,False,False
2023-08-01,170.4,21.82,2.0,88.395,15.0,4.0,8,3,2023,8,68.34,162.19,76.84333333333333,81.42867451539045,False,False,False,True,False,False,True,False,False
2023-09-01,417.49,97.5,4.0,42.1475,10.0,11.0,9,3,2023,9,170.4,68.34,133.64333333333335,56.70313071897696,False,False,False,True,False,False,True,False,False
2023-10-01,593.41,172.29000000000002,2.0,106.245,17.5,7.0,10,4,2023,10,417.49,170.4,218.74333333333334,179.52503734391303,False,False,False,True,False,False,True,False,False
2023-11-01,17.56,-5.31,1.0,17.56,0.0,1.0,11,4,2023,11,593.41,417.49,393.76666666666665,212.5004998425494,False,False,False,True,False,False,True,False,False
2023-12-01,0.0,0.0,0.0,55.09,0.0,0.0,12,4,2023,12,17.56,593.41,342.82,295.0974623747212,False,False,False,True,False,False,True,False,False
2024-01-01,1596.14,469.67,2.0,113.085,10.0,14.0,1,1,2024,13,0.0,17.56,203.65666666666664,337.6504613255154,False,False,False,True,False,False,True,False,False
2024-02-01,41.84,4.44,1.0,22.02,5.0,2.0,2,1,2024,14,1596.14,0.0,537.9,916.5047799111579,False,False,False,True,False,False,True,False,False
2024-03-01,1076.19,389.78,3.0,132.05333333333334,10.0,8.0,3,1,2024,15,41.84,1596.14,545.9933333333333,909.694268715228,False,False,False,True,False,False,True,False,False
2024-04-01,0.0,0.0,0.0,55.09,0.0,0.0,4,2,2024,16,1076.19,41.84,904.7233333333334,791.2096661652544,False,False,False,True,False,False,True,False,False
2024-05-01,1403.59,480.96,4.0,70.43,8.75,14.0,5,2,2024,17,0.0,1076.19,372.6766666666667,609.6194747818785,False,False,False,True,False,False,True,False,False
2024-06-01,373.37,101.93,2.0,127.92,17.5,3.0,6,2,2024,18,1403.59,0.0,826.5933333333332,734.3296902845024,False,False,False,True,False,False,True,False,False
2024-07-01,0.0,0.0,0.0,55.09,0.0,0.0,7,3,2024,19,373.37,1403.59,592.32,726.9597986821553,False,False,False,True,False,False,True,False,False
2024-08-01,66.58,11.52,1.0,24.66,10.0,3.0,8,3,2024,20,0.0,373.37,592.32,726.9597986821553,False,False,False,True,False,False,True,False,False
2024-09-01,585.81,189.92,3.0,41.406666666666666,10.0,16.0,9,3,2024,21,66.58,0.0,146.65,199.14741499703138,False,False,False,True,False,False,True,False,False
2024-10-01,0.0,0.0,0.0,55.09,0.0,0.0,10,4,2024,22,585.81,66.58,217.46333333333328,320.72990854195865,False,False,False,True,False,False,True,False,False
2024-11-01,0.0,0.0,0.0,55.09,0.0,0.0,11,4,2024,23,0.0,585.81,217.46333333333328,320.72990854195865,False,False,False,True,False,False,True,False,False
2024-12-01,207.84,50.35,3.0,73.52333333333333,5.0,3.0,12,4,2024,24,0.0,0.0,195.26999999999995,338.2175611939744,False,False,False,True,False,False,True,False,False
2025-01-01,338.6,138.19,1.0,67.72,0.0,5.0,1,1,2025,25,207.84,0.0,69.27999999999996,119.99647994837183,False,False,False,True,False,False,True,False,False
2025-02-01,0.0,0.0,0.0,55.09,0.0,0.0,2,1,2025,26,338.6,207.84,182.14666666666665,170.75596778248584,False,False,False,True,False,False,True,False,False
2025-03-01,1001.53,308.73,5.0,66.44800000000001,10.0,18.0,3,1,2025,27,0.0,338.6,182.14666666666665,170.75596778248584,False,False,False,True,False,False,True,False,False
2025-04-01,1174.42,418.94,4.0,102.565,6.25,19.0,4,2,2025,28,1001.53,0.0,446.71,509.44225806267775,False,False,False,True,False,False,True,False,False
2025-05-01,1181.51,480.15,2.0,110.455,2.5,11.0,5,2,2025,29,1174.42,1001.53,725.3166666666666,634.0630396367015,False,False,False,True,False,False,True,False,False
2025-06-01,194.81,59.49,2.0,37.39,0.0,5.0,6,2,2025,30,1181.51,1174.42,1119.1533333333334,101.92646090850587,False,False,False,True,False,False,True,False,False
2025-07-01,516.19,131.94,2.0,58.255,15.0,15.0,7,3,2025,31,194.81,1181.51,850.2466666666668,567.6358736314445,False,False,False,True,False,False,True,False,False
2025-08-01,109.42,34.29,1.0,115.18,5.0,1.0,8,3,2025,32,516.19,194.81,630.8366666666666,503.2416081101931,False,False,False,True,False,False,True,False,False
2025-09-01,926.64,352.91,3.0,111.95666666666666,3.333333333333333,12.0,9,3,2025,33,109.42,516.19,273.47333333333324,214.49102133500415,False,False,False,True,False,False,True,False,False
2025-10-01,474.69999999999993,174.04,2.0,87.995,2.5,6.0,10,4,2025,34,926.64,109.42,517.4166666666665,408.61138093955867,False,False,False,True,False,False,True,False,False
2025-11-01,289.64,79.02,2.0,34.205,2.5,10.0,11,4,2025,35,474.69999999999993,926.64,503.58666666666653,409.37508684986335,False,False,False,True,False,False,True,False,False
2025-12-01,580.73,182.28,4.0,85.635,10.0,8.0,12,4,2025,36,289.64,474.69999999999993,563.6599999999999,327.6853081845444,False,False,False,True,False,False,True,False,False
2023-03-01,1226.18,433.89,3.0,86.17333333333333,8.333333333333334,15.0,3,1,2023,3,1114.08,690.64,902.3599999999999,299.41729542563166,False,False,False,True,False,False,False,True,False
2023-04-01,780.47,242.69,4.0,120.5675,13.75,8.0,4,2,2023,4,1226.18,1114.08,1010.2999999999998,282.4508615671052,False,False,False,True,False,False,False,True,False
2023-05-01,707.48,256.83000000000004,5.0,49.502,5.0,14.0,5,2,2023,5,780.47,1226.18,1040.2433333333333,231.84745207427528,False,False,False,True,False,False,False,True,False
2023-06-01,1497.1999999999998,486.11,5.0,57.84000000000001,13.0,25.0,6,2,2023,6,707.48,780.47,904.71,280.7830224568431,False,False,False,True,False,False,False,True,False
2023-07-01,626.22,235.56,4.0,56.0675,5.0,11.0,7,3,2023,7,1497.1999999999998,707.48,995.0499999999998,436.4033133467251,False,False,False,True,False,False,False,True,False
2023-08-01,1333.87,441.15,5.0,90.168,12.0,17.0,8,3,2023,8,626.22,1497.1999999999998,943.6333333333332,481.12143761563283,False,False,False,True,False,False,False,True,False
2023-09-01,408.88,129.25,3.0,92.97666666666667,11.666666666666666,6.0,9,3,2023,9,1333.87,626.22,1152.43,462.97072834035623,False,False,False,True,False,False,False,True,False
2023-10-01,1357.64,499.89,5.0,73.00800000000001,9.0,17.0,10,4,2023,10,408.88,1333.87,789.6566666666666,483.66856734062577,False,False,False,True,False,False,False,True,False
2023-11-01,593.99,209.87,4.0,80.36500000000001,5.0,11.0,11,4,2023,11,1357.64,408.88,1033.4633333333334,541.0355888787109,False,False,False,True,False,False,False,True,False
2023-12-01,382.99,125.97,5.0,51.324,8.0,10.0,12,4,2023,12,593.99,1357.64,786.8366666666667,502.92023426517005,False,False,False,True,False,False,False,True,False
2024-01-01,1235.05,429.17,8.0,73.945,7.5,18.0,1,1,2024,13,382.99,593.99,778.2066666666666,512.7743078912334,False,False,False,True,False,False,False,True,False
2024-02-01,386.36,165.0,1.0,96.59,0.0,4.0,2,1,2024,14,1235.05,382.99,737.3433333333334,443.7501487699282,False,False,False,True,False,False,False,True,False
2024-03-01,1134.15,373.6,3.0,69.74333333333334,13.333333333333334,21.0,3,1,2024,15,386.36,1235.05,668.1333333333333,490.96712663205204,False,False,False,True,False,False,False,True,False
2024-04-01,416.41,104.1,4.0,46.7575,12.5,10.0,4,2,2024,16,1134.15,386.36,918.5200000000001,463.61719305910145,False,False,False,True,False,False,False,True,False
2024-05-01,942.62,221.27,4.0,90.1575,17.5,19.0,5,2,2024,17,416.41,1134.15,645.6400000000001,423.32879148482226,False,False,False,True,False,False,False,True,False
2024-06-01,1603.06,630.38,3.0,110.92,6.666666666666667,15.0,6,2,2024,18,942.62,416.41,831.0600000000001,371.64755091349673,False,False,False,True,False,False,False,True,False
2024-07-01,1598.06,596.39,8.0,85.8325,8.75,20.0,7,3,2024,19,1603.06,942.62,987.3633333333333,594.5889588895285,False,False,False,True,False,False,False,True,False
2024-08-01,1402.55,505.1,6.0,81.28666666666668,10.833333333333334,19.0,8,3,2024,20,1598.06,1603.06,1381.2466666666667,379.8700626968829,False,False,False,True,False,False,False,True,False
2024-09-01,2121.6800000000003,882.74,6.0,69.835,4.166666666666667,21.0,9,3,2024,21,1402.55,1598.06,1534.5566666666666,114.34845881486038,False,False,False,True,False,False,False,True,False
2024-10-01,634.62,207.91,3.0,47.54,8.333333333333334,15.0,10,4,2024,22,2121.6800000000003,1402.55,1707.43,371.8310596225129,False,False,False,True,False,False,False,True,False
2024-11-01,2085.1800000000003,761.82,7.0,64.80285714285715,5.714285714285714,36.0,11,4,2024,23,634.62,2121.6800000000003,1386.2833333333335,743.6634415065284,False,False,False,True,False,False,False,True,False
2024-12-01,687.44,295.87,1.0,171.86,0.0,4.0,12,4,2024,24,2085.1800000000003,634.62,1613.8266666666668,848.2142032136305,False,False,False,True,False,False,False,True,False
2025-01-01,1914.07,799.23,6.0,79.81333333333333,3.333333333333333,20.0,1,1,2025,25,687.44,2085.1800000000003,1135.7466666666667,822.6574189377578,False,False,False,True,False,False,False,True,False
2025-02-01,499.87,193.59,2.0,189.07,5.0,3.0,2,1,2025,26,1914.07,687.44,1562.2300000000002,762.4059391820085,False,False,False,True,False,False,False,True,False
2025-03-01,1116.32,374.11,7.0,61.28285714285715,7.857142857142857,23.0,3,1,2025,27,499.87,1914.07,1033.7933333333333,768.089111778922,False,False,False,True,False,False,False,True,False
2025-04-01,1384.98,488.45,9.0,75.31888888888889,7.222222222222222,25.0,4,2,2025,28,1116.32,499.87,1176.7533333333333,709.0342381248831,False,False,False,True,False,False,False,True,False
2025-05-01,1013.82,342.4,4.0,69.4425,8.75,15.0,5,2,2025,29,1384.98,1116.32,1000.39,453.8003434331005,False,False,False,True,False,False,False,True,False
2025-06-01,200.18,46.15,3.0,52.06666666666666,15.0,6.0,6,2,2025,30,1013.82,1384.98,1171.7066666666667,191.67863348149532,False,False,False,True,False,False,False,True,False
2025-07-01,1008.48,264.32,4.0,73.7,10.0,12.0,7,3,2025,31,200.18,1013.82,866.3266666666667,606.0144161101558,False,False,False,True,False,False,False,True,False
2025-08-01,197.28,53.87,2.0,35.17,7.5,6.0,8,3,2025,32,1008.48,200.18,740.8266666666665,468.22136061197915,False,False,False,True,False,False,False,True,False
2025-09-01,1839.16,680.68,2.0,130.465,12.5,11.0,9,3,2025,33,197.28,1008.48,468.64666666666653,467.5116290888738,False,False,False,True,False,False,False,True,False
2025-10-01,916.05,340.7,5.0,47.35,10.0,19.0,10,4,2025,34,1839.16,197.28,1014.9733333333334,820.9592597281144,False,False,False,True,False,False,False,True,False
2025-11-01,361.26,117.83,3.0,53.24999999999999,8.333333333333334,7.0,11,4,2025,35,916.05,1839.16,984.1633333333333,823.0565310070344,False,False,False,True,False,False,False,True,False
2025-12-01,996.53,322.38,4.0,95.825,12.5,17.0,12,4,2025,36,361.26,916.05,1038.823333333333,746.5601590182357,False,False,False,True,False,False,False,True,False
2023-03-01,1137.39,464.29,1.0,239.45,5.0,5.0,3,1,2023,3,654.39,537.18,595.785,82.87998582287526,False,False,False,True,False,False,False,False,True
2023-04-01,482.46,160.91,3.0,99.19666666666669,6.666666666666667,7.0,4,2,2023,4,1137.39,654.39,776.32,318.14022804417556,False,False,False,True,False,False,False,False,True
2023-05-01,52.98,11.06,1.0,55.77,5.0,1.0,5,2,2023,5,482.46,1137.39,758.08,339.5541757952625,False,False,False,True,False,False,False,False,True
